frame,footprint_x,footprint_y,footprint_z,ID
odom,0.963377,0.997465,0.000000,0
odom,0.849735,0.969120,0.000000,0
odom,0.764563,0.903860,0.000000,0
odom,0.710848,0.810973,0.000000,0
odom,0.696768,0.704601,0.000000,0
odom,0.725760,0.580980,0.000000,0
odom,0.791021,0.495808,0.000000,0
odom,0.883907,0.442093,0.000000,0
odom,0.990279,0.428013,0.000000,0
odom,1.113900,0.457005,0.000000,0
odom,1.199072,0.522266,0.000000,0
odom,1.252788,0.615152,0.000000,0
odom,1.266868,0.721524,0.000000,0
odom,1.237875,0.845145,0.000000,0
odom,1.172615,0.930317,0.000000,0
odom,1.079728,0.984032,0.000000,0

odom,0.963377,0.997465,0.000000,1
odom,0.849735,0.969120,0.000000,1
odom,0.764563,0.903860,0.000000,1
odom,0.710848,0.810973,0.000000,1
odom,0.696768,0.704601,0.000000,1
odom,0.725760,0.580980,0.000000,1
odom,0.791021,0.495808,0.000000,1
odom,0.883907,0.442093,0.000000,1
odom,0.990279,0.428013,0.000000,1
odom,1.113900,0.457005,0.000000,1
odom,1.199072,0.522266,0.000000,1
odom,1.252788,0.615152,0.000000,1
odom,1.266868,0.721524,0.000000,1
odom,1.237875,0.845145,0.000000,1
odom,1.172615,0.930317,0.000000,1
odom,1.079728,0.984032,0.000000,1

odom,0.962591,0.997342,0.000000,2
odom,0.849028,0.968680,0.000000,2
odom,0.764038,0.903184,0.000000,2
odom,0.710581,0.810148,0.000000,2
odom,0.696797,0.703737,0.000000,2
odom,0.726134,0.580197,0.000000,2
odom,0.791630,0.495207,0.000000,2
odom,0.884666,0.441750,0.000000,2
odom,0.991077,0.427966,0.000000,2
odom,1.114617,0.457303,0.000000,2
odom,1.199607,0.522799,0.000000,2
odom,1.253063,0.615835,0.000000,2
odom,1.266848,0.722246,0.000000,2
odom,1.237511,0.845786,0.000000,2
odom,1.172015,0.930776,0.000000,2
odom,1.078979,0.984233,0.000000,2

odom,0.962591,0.997342,0.000000,3
odom,0.849028,0.968680,0.000000,3
odom,0.764038,0.903184,0.000000,3
odom,0.710581,0.810148,0.000000,3
odom,0.696797,0.703737,0.000000,3
odom,0.726134,0.580197,0.000000,3
odom,0.791630,0.495207,0.000000,3
