cmd_vel_lin_x,cmd_vel_ang_z
0.000000,0.000000
-0.001376,0.409757
-0.003268,0.340458
-0.003370,0.514543
-0.003774,0.513660
-0.004176,0.512059
-0.003375,0.518253
-0.004123,0.513729
-0.004443,0.511139
-0.004090,0.513360
-0.004538,0.511173
-0.003624,0.516410
-0.004497,0.511617
-0.004159,0.513342
-0.003519,0.517064
-0.004222,0.512255
-0.003993,0.514237
-0.004362,0.511794
-0.004653,0.510060
-0.003878,0.513239
-0.004262,0.510899
-0.003875,0.513936
-0.003603,0.514934
-0.003924,0.512214
-0.004173,0.510876
-0.003421,0.514296
-0.003605,0.511441
-0.003663,0.509944
-0.003254,0.512883
-0.003430,0.510339
-0.003011,0.513301
-0.003176,0.510744
-0.002666,0.513334
-0.002424,0.510946
0.034872,0.514518
0.056823,0.512161
0.082565,0.519478
0.108817,0.513699
0.130165,0.512265
0.148879,0.510929
0.176320,0.514913
0.220232,0.517060
0.236580,0.514099
0.253703,0.513199
0.268342,0.511502
0.294751,0.514848
0.358267,0.515580
0.415947,0.510173
0.449000,0.508296
0.461867,0.508229
0.479572,0.506786
0.484038,0.506303
0.496840,0.505214
0.500000,0.504286
0.500000,0.503392
0.500000,0.503111
0.500000,0.501577
0.500000,0.501032
0.500000,0.500784
0.500000,0.501221
0.500000,0.500524
0.500000,0.500216
0.500000,0.488350
0.500000,0.412582
0.500000,0.327851
0.500000,0.257004
0.500000,0.129810
0.500000,0.052860
0.500000,-0.016170
0.500000,0.000357
0.500000,-0.003168
0.500000,0.019520
0.500000,0.028932
0.500000,0.036488
0.500000,0.034159
0.500000,0.030638
0.500000,0.012278
0.500000,0.032906
0.500000,0.054840
0.500000,0.058797
0.500000,0.067015
0.500000,0.086129
0.500000,0.167997
0.500000,0.175466
0.500000,0.234948
0.500000,0.210284
0.500000,0.057175
0.469909,-0.521860
0.475291,-0.307095
0.472384,-0.510910
0.483257,-0.509612
-0.000373,0.040424
0.122145,-0.096971
0.187187,0.080460
0.158566,0.294192
0.126992,0.434743
0.123938,0.514644
0.119413,0.513898
0.125497,0.511968
0.140635,0.514462
0.158743,0.512759
0.211193,0.511111
0.258771,0.514783
0.273470,0.513333
0.323151,0.515090
0.352103,0.512347
0.354840,0.517408
0.380325,0.512804
0.434052,0.510077
0.441283,0.519296
0.442114,0.515193
0.446950,0.518571
0.467885,0.475323
0.457363,0.492272
0.468425,0.398885
0.487133,0.245905
0.492015,0.229212
0.425785,-0.061984
0.337322,-0.270420
0.402699,-0.115690
0.442489,-0.152602
0.475729,-0.108143
0.440245,-0.113886
0.435711,-0.120069
0.417031,-0.334399
0.298998,-0.552746
0.184950,-0.404259
0.159967,-0.600000
0.062490,-0.442996
0.179772,-0.094510
0.124470,-0.054533
0.018671,0.156261
0.126039,0.256710
0.150093,0.307511
0.080858,0.475937
0.133977,0.501441
0.268457,0.183427
0.211958,0.461432
0.115442,0.078802
0.220469,0.115977
0.054706,-0.230543
0.102727,-0.202445
0.184514,-0.152890
-0.017145,-0.471350
0.123952,-0.133146
0.052510,-0.475890
0.136344,-0.124977
-0.013073,-0.220408
-0.025391,-0.205054
0.117906,-0.035168
0.023656,-0.000866
-0.067193,-0.315551
0.030506,-0.274087
0.134755,-0.447762
0.241889,-0.453509
0.331980,-0.463288
-0.004463,-0.569317
0.111942,-0.507599
-0.044667,-0.356936
-0.020719,-0.527617
-0.044784,-0.509341
-0.070144,-0.499944
-0.018751,-0.438905
-0.049328,-0.269951
-0.047874,-0.189742
-0.074358,-0.321584
0.075038,-0.056051
-0.034736,-0.055730
-0.050216,0.139782
-0.021699,0.220684
-0.031199,0.001623
-0.030571,-0.023687
-0.009975,0.118915
-0.062543,0.246603
-0.150000,0.086141
-0.020834,0.168866
-0.035862,-0.062676
-0.019255,-0.246967
-0.041032,-0.236313
-0.007603,-0.059109
-0.038740,0.230779
-0.117276,0.031655
-0.012004,-0.034770
-0.011225,0.134156
0.024993,0.170136
0.009339,0.286674
-0.019259,0.103457
-0.041925,0.205734
-0.091549,0.123664
-0.010271,0.174282
-0.062824,0.035445
-0.040237,-0.095778
