frame,local_plan_position_x,local_plan_position_y,local_plan_orientation_z,local_plan_orientation_w,ID
odom,-4.199522,-8.053870,-0.401573,0.915827,20
odom,-4.123612,-8.128715,-0.359533,0.933132,20
odom,-4.046011,-8.195350,-0.337602,0.941289,20
odom,-3.971980,-8.255570,-0.334679,0.942332,20
odom,-3.906395,-8.310626,-0.352393,0.935852,20
odom,-3.856490,-8.357581,-0.388253,0.921553,20
odom,-3.821672,-8.396621,-0.434101,0.900864,20
odom,-3.794138,-8.433676,-0.469598,0.882880,20

odom,-4.368523,-6.853177,-0.777628,0.628725,21
odom,-4.387628,-7.008742,-0.724071,0.689726,21
odom,-4.387898,-7.165609,-0.694769,0.719233,21
odom,-4.379514,-7.353956,-0.689566,0.724223,21
odom,-4.357407,-7.567723,-0.650142,0.759813,21
odom,-4.315305,-7.749749,-0.593443,0.804876,21
odom,-4.268758,-7.873610,-0.542829,0.839843,21
odom,-4.204012,-7.994401,-0.480931,0.876759,21
odom,-4.146641,-8.075211,-0.432545,0.901613,21
odom,-4.088354,-8.142246,-0.392263,0.919853,21
odom,-4.029141,-8.200967,-0.364617,0.931158,21
odom,-3.970761,-8.254694,-0.357549,0.933895,21
odom,-3.915622,-8.305471,-0.364734,0.931112,21
odom,-3.867097,-8.353336,-0.388992,0.921241,21
odom,-3.826319,-8.399740,-0.429759,0.902943,21
odom,-3.785511,-8.455258,-0.468378,0.883528,21

odom,-4.377793,-6.900771,-0.765156,0.643845,22
odom,-4.406037,-7.107702,-0.740820,0.671703,22
odom,-4.424835,-7.324273,-0.731375,0.681976,22
odom,-4.427377,-7.515388,-0.690740,0.723103,22
odom,-4.396744,-7.711166,-0.607507,0.794314,22
odom,-4.347281,-7.848246,-0.541911,0.840436,22
odom,-4.304225,-7.930897,-0.497916,0.867225,22
odom,-4.246109,-8.018189,-0.448281,0.893893,22
odom,-4.172595,-8.105353,-0.396331,0.918108,22
odom,-4.066197,-8.207576,-0.352181,0.935932,22
odom,-3.963008,-8.295580,-0.341410,0.939914,22
odom,-3.892825,-8.356103,-0.356931,0.934131,22
odom,-3.837562,-8.409016,-0.390332,0.920674,22
odom,-3.795436,-8.456163,-0.429462,0.903085,22
odom,-3.759325,-8.504392,-0.468664,0.883376,22

odom,-4.385120,-6.949726,-0.750906,0.660409,23
odom,-4.405651,-7.225330,-0.714882,0.699245,23
odom,-4.406655,-7.350468,-0.705652,0.708559,23
odom,-4.400403,-7.497178,-0.674832,0.737971,23
odom,-4.372442,-7.684404,-0.629240,0.777211,23
odom,-4.327291,-7.830181,-0.559799,0.828628,23
odom,-4.286016,-7.917972,-0.517122,0.855911,23
odom,-4.219183,-8.026290,-0.460206,0.887812,23
odom,-4.146753,-8.116394,-0.405385,0.914146,23
odom,-4.064727,-8.200260,-0.371607,0.928390,23
odom,-3.984258,-8.274415,-0.357380,0.933959,23
odom,-3.914277,-8.337855,-0.363986,0.931404,23
odom,-3.853700,-8.396158,-0.385443,0.922732,23
odom,-3.804962,-8.449413,-0.422702,0.906269,23
odom,-3.766166,-8.497619,-0.443603,0.896223,23
odom,-3.731288,-8.545792,-0.468487,0.883470,23

odom,-4.389734,-6.989169,-0.743784,0.668420,24
odom,-4.399656,-7.159716,-0.716054,0.698044,24
odom,-4.402280,-7.306220,-0.715525,0.698588,24
odom,-4.401468,-7.440761,-0.697846,0.716248,24
odom,-4.385297,-7.614660,-0.650092,0.759855,24
odom,-4.347273,-7.773236,-0.587695,0.809083,24
odom,-4.302485,-7.886817,-0.536107,0.844150,24
odom,-4.221666,-8.027259,-0.462513,0.886612,24
odom,-4.150544,-8.118092,-0.410499,0.911861,24
odom,-4.072621,-8.200005,-0.375382,0.926870,24
odom,-3.995774,-8.272104,-0.357994,0.933724,24
odom,-3.924311,-8.336665,-0.357725,0.933827,24
odom,-3.859781,-8.397028,-0.374021,0.927420,24
odom,-3.805526,-8.453422,-0.406253,0.913761,24
odom,-3.761824,-8.505503,-0.435969,0.899962,24
odom,-3.734184,-8.542173,-0.452441,0.891794,24
odom,-3.717272,-8.566493,-0.468305,0.883567,24

odom,-4.395320,-7.049178,-0.734216,0.678916,25
odom,-4.394577,-7.223768,-0.680623,0.732634,25
odom,-4.377336,-7.384747,-0.658309,0.752748,25
odom,-4.355157,-7.545897,-0.656911,0.753968,25
odom,-4.322378,-7.716084,-0.616528,0.787333,25
odom,-4.284512,-7.841042,-0.574096,0.818788,25
odom,-4.245523,-7.934265,-0.531416,0.847111,25
