tf_map_odom_tran_x,tf_map_odom_tran_y,tf_map_odom_tran_z,tf_map_odom_rot_x,tf_map_odom_rot_y,tf_map_odom_rot_z,tf_map_odom_rot_w
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.147453,-0.145683,0.000000,0.000000,0.000000,-0.001097,0.999999
0.188648,-0.123103,0.000000,0.000000,0.000000,-0.002652,0.999996
0.188648,-0.123103,0.000000,0.000000,0.000000,-0.002652,0.999996
0.188648,-0.123103,0.000000,0.000000,0.000000,-0.002652,0.999996
0.188648,-0.123103,0.000000,0.000000,0.000000,-0.002652,0.999996
0.162216,-0.124001,0.000000,0.000000,0.000000,-0.001524,0.999999
0.162216,-0.124001,0.000000,0.000000,0.000000,-0.001524,0.999999
0.162216,-0.124001,0.000000,0.000000,0.000000,-0.001524,0.999999
0.162216,-0.124001,0.000000,0.000000,0.000000,-0.001524,0.999999
0.201875,-0.107572,0.000000,0.000000,0.000000,-0.003112,0.999995
0.201875,-0.107572,0.000000,0.000000,0.000000,-0.003112,0.999995
0.201875,-0.107572,0.000000,0.000000,0.000000,-0.003112,0.999995
0.201875,-0.107572,0.000000,0.000000,0.000000,-0.003112,0.999995
0.167936,-0.117448,0.000000,0.000000,0.000000,-0.001551,0.999999
0.167936,-0.117448,0.000000,0.000000,0.000000,-0.001551,0.999999
0.167936,-0.117448,0.000000,0.000000,0.000000,-0.001551,0.999999
0.167936,-0.117448,0.000000,0.000000,0.000000,-0.001551,0.999999
0.133958,-0.127408,0.000000,0.000000,0.000000,-0.000079,1.000000
0.133958,-0.127408,0.000000,0.000000,0.000000,-0.000079,1.000000
0.133958,-0.127408,0.000000,0.000000,0.000000,-0.000079,1.000000
0.133958,-0.127408,0.000000,0.000000,0.000000,-0.000079,1.000000
0.007391,-0.168448,0.000000,0.000000,0.000000,0.005237,0.999986
0.007391,-0.168448,0.000000,0.000000,0.000000,0.005237,0.999986
0.007391,-0.168448,0.000000,0.000000,0.000000,0.005237,0.999986
0.007391,-0.168448,0.000000,0.000000,0.000000,0.005237,0.999986
0.002171,-0.169819,0.000000,0.000000,0.000000,0.005320,0.999986
0.002171,-0.169819,0.000000,0.000000,0.000000,0.005320,0.999986
0.002171,-0.169819,0.000000,0.000000,0.000000,0.005320,0.999986
0.002171,-0.169819,0.000000,0.000000,0.000000,0.005320,0.999986
0.006708,-0.164225,0.000000,0.000000,0.000000,0.004952,0.999988
0.006708,-0.164225,0.000000,0.000000,0.000000,0.004952,0.999988
0.006708,-0.164225,0.000000,0.000000,0.000000,0.004952,0.999988
0.006708,-0.164225,0.000000,0.000000,0.000000,0.004952,0.999988
0.032878,-0.158842,0.000000,0.000000,0.000000,0.004162,0.999991
0.032878,-0.158842,0.000000,0.000000,0.000000,0.004162,0.999991
0.032878,-0.158842,0.000000,0.000000,0.000000,0.004162,0.999991
0.032878,-0.158842,0.000000,0.000000,0.000000,0.004162,0.999991
0.060169,-0.150133,0.000000,0.000000,0.000000,0.003139,0.999995
0.060169,-0.150133,0.000000,0.000000,0.000000,0.003139,0.999995
0.060169,-0.150133,0.000000,0.000000,0.000000,0.003139,0.999995
0.060169,-0.150133,0.000000,0.000000,0.000000,0.003139,0.999995
0.112096,-0.132805,0.000000,0.000000,0.000000,0.000923,1.000000
0.112096,-0.132805,0.000000,0.000000,0.000000,0.000923,1.000000
0.112096,-0.132805,0.000000,0.000000,0.000000,0.000923,1.000000
0.112096,-0.132805,0.000000,0.000000,0.000000,0.000923,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.110952,-0.132617,0.000000,0.000000,0.000000,0.000835,1.000000
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.097765,-0.132547,0.000000,0.000000,0.000000,0.001283,0.999999
0.091132,-0.119277,0.000000,0.000000,0.000000,0.001069,0.999999
0.091132,-0.119277,0.000000,0.000000,0.000000,0.001069,0.999999
0.091132,-0.119277,0.000000,0.000000,0.000000,0.001069,0.999999
0.091132,-0.119277,0.000000,0.000000,0.000000,0.001069,0.999999
0.091132,-0.119277,0.000000,0.000000,0.000000,0.001069,0.999999
0.136942,-0.098589,0.000000,0.000000,0.000000,-0.001089,0.999999
0.136942,-0.098589,0.000000,0.000000,0.000000,-0.001089,0.999999
0.136942,-0.098589,0.000000,0.000000,0.000000,-0.001089,0.999999
0.136942,-0.098589,0.000000,0.000000,0.000000,-0.001089,0.999999
0.136942,-0.098589,0.000000,0.000000,0.000000,-0.001089,0.999999
0.129763,-0.104631,0.000000,0.000000,0.000000,-0.000587,1.000000
0.129763,-0.104631,0.000000,0.000000,0.000000,-0.000587,1.000000
