frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.983131,-11.985777,-0.660561,0.750772
map,3.979318,-11.995151,-0.734668,0.678427
map,3.979318,-11.995151,-0.734668,0.678427
map,3.979318,-11.995151,-0.734668,0.678427
map,3.979318,-11.995151,-0.734668,0.678427
map,3.979044,-12.001084,-0.800847,0.598869
map,3.979044,-12.001084,-0.800847,0.598869
map,3.979044,-12.001084,-0.800847,0.598869
map,3.979044,-12.001084,-0.800847,0.598869
map,3.978328,-12.003159,-0.857295,0.514825
map,3.978328,-12.003159,-0.857295,0.514825
map,3.978328,-12.003159,-0.857295,0.514825
map,3.978328,-12.003159,-0.857295,0.514825
map,3.976062,-12.003638,-0.906721,0.421732
map,3.976062,-12.003638,-0.906721,0.421732
map,3.976062,-12.003638,-0.906721,0.421732
map,3.976062,-12.003638,-0.906721,0.421732
map,3.976022,-12.004069,-0.945591,0.325357
map,3.976022,-12.004069,-0.945591,0.325357
map,3.976022,-12.004069,-0.945591,0.325357
map,3.976022,-12.004069,-0.945591,0.325357
map,3.976494,-12.005132,-0.975123,0.221663
map,3.976494,-12.005132,-0.975123,0.221663
map,3.976494,-12.005132,-0.975123,0.221663
map,3.976494,-12.005132,-0.975123,0.221663
map,3.975291,-12.005759,-0.992717,0.120472
map,3.975291,-12.005759,-0.992717,0.120472
map,3.975291,-12.005759,-0.992717,0.120472
map,3.975291,-12.005759,-0.992717,0.120472
map,3.935446,-12.014248,-0.999840,0.017891
map,3.935446,-12.014248,-0.999840,0.017891
map,3.935446,-12.014248,-0.999840,0.017891
map,3.935446,-12.014248,-0.999840,0.017891
map,3.853586,-12.007318,0.996377,0.085046
map,3.853586,-12.007318,0.996377,0.085046
map,3.853586,-12.007318,0.996377,0.085046
map,3.853586,-12.007318,0.996377,0.085046
map,3.734679,-11.975131,0.982384,0.186873
map,3.734679,-11.975131,0.982384,0.186873
map,3.734679,-11.975131,0.982384,0.186873
map,3.734679,-11.975131,0.982384,0.186873
map,3.600404,-11.905786,0.958628,0.284660
map,3.600404,-11.905786,0.958628,0.284660
map,3.600404,-11.905786,0.958628,0.284660
map,3.600404,-11.905786,0.958628,0.284660
map,3.467540,-11.795224,0.926681,0.375848
map,3.467540,-11.795224,0.926681,0.375848
map,3.467540,-11.795224,0.926681,0.375848
map,3.467540,-11.795224,0.926681,0.375848
map,3.467540,-11.795224,0.926681,0.375848
map,3.467540,-11.795224,0.926681,0.375848
map,3.273081,-11.574562,0.902501,0.430687
map,3.273081,-11.574562,0.902501,0.430687
map,3.273081,-11.574562,0.902501,0.430687
map,3.273081,-11.574562,0.902501,0.430687
map,3.273081,-11.574562,0.902501,0.430687
map,3.273081,-11.574562,0.902501,0.430687
map,3.081099,-11.367533,0.939971,0.341253
map,3.081099,-11.367533,0.939971,0.341253
map,3.081099,-11.367533,0.939971,0.341253
map,3.081099,-11.367533,0.939971,0.341253
map,3.081099,-11.367533,0.939971,0.341253
map,2.876266,-11.236987,0.968217,0.250110
