cmd_vel_lin_x,cmd_vel_ang_z
0.000000,0.000000
-0.003508,-0.257861
-0.004556,-0.329152
-0.004581,-0.502610
-0.005715,-0.508896
-0.003731,-0.511762
-0.007543,-0.509171
-0.004983,-0.513699
-0.004409,-0.515083
-0.008064,-0.511507
-0.004393,-0.517499
-0.004287,-0.511698
-0.004076,-0.509715
-0.003455,-0.514901
-0.006882,-0.511225
-0.008061,-0.508979
-0.005078,-0.519397
-0.003243,-0.509469
-0.005296,-0.512945
-0.003799,-0.511540
-0.006606,-0.514449
-0.002151,-0.509561
-0.005050,-0.513613
-0.004703,-0.510733
-0.002932,-0.517699
-0.003615,-0.514960
0.019215,-0.510819
-0.001075,-0.514789
0.072698,-0.510320
0.108835,-0.514552
0.116708,-0.520049
0.109374,-0.514253
0.136017,-0.512141
0.146964,-0.520780
0.179615,-0.514759
0.208737,-0.512382
0.263297,-0.521772
0.278273,-0.515868
0.311459,-0.512991
0.314388,-0.527668
0.322664,-0.520760
0.376888,-0.512756
0.395377,-0.509011
0.385682,-0.521977
0.399813,-0.513543
0.413785,-0.511952
0.442172,-0.509025
0.446314,-0.480566
0.473278,-0.391485
0.491564,-0.302168
0.500000,-0.259391
0.500000,-0.232465
0.500000,-0.174846
0.500000,-0.089528
0.500000,0.029046
0.500000,0.094567
0.500000,0.208918
0.500000,0.367068
0.500000,0.500768
0.500000,0.502020
0.500000,0.500349
0.500000,0.491478
0.500000,0.424016
0.500000,0.358651
0.500000,0.280738
0.500000,0.211020
0.500000,0.056325
0.500000,0.002383
0.500000,0.073527
0.500000,0.109716
0.500000,0.144593
0.500000,0.217978
0.500000,0.178177
0.500000,0.160654
0.500000,0.099095
0.500000,0.067945
0.500000,0.044322
0.500000,-0.042289
0.500000,-0.028106
0.500000,-0.029084
0.500000,-0.003961
0.500000,-0.004832
0.500000,-0.011812
0.500000,-0.173558
0.500000,-0.331309
0.500000,-0.151873
0.500000,-0.016851
0.500000,0.134257
0.500000,0.219922
0.500000,0.276601
0.500000,0.184474
0.500000,0.105922
0.500000,-0.098502
0.500000,-0.121127
0.500000,-0.165235
0.499168,0.029557
0.500000,0.048108
0.500000,-0.009898
0.500000,-0.066406
0.500000,-0.018319
0.500000,0.135646
0.500000,0.061639
0.500000,0.215388
0.500000,0.254263
0.500000,0.258831
0.500000,0.165237
0.500000,0.023612
0.500000,0.099645
0.500000,-0.079624
0.500000,0.081002
0.500000,0.156919
0.500000,0.003104
0.500000,0.062613
0.500000,0.052720
0.500000,0.030037
0.500000,0.060494
0.500000,-0.100070
0.496778,-0.279029
0.500000,-0.420090
0.500000,-0.406789
0.500000,-0.324484
0.478983,-0.053326
0.500000,-0.240400
0.500000,-0.168264
0.500000,-0.055883
0.500000,-0.134166
0.490753,0.101664
0.442095,0.300819
0.462288,0.572663
0.500000,0.523076
0.500000,0.244553
0.500000,0.143275
0.500000,-0.064863
0.500000,0.120870
0.500000,0.136073
0.500000,0.175718
0.500000,-0.050993
0.500000,0.145854
0.500000,0.129505
0.500000,0.100667
0.500000,0.282693
0.500000,0.457692
0.500000,0.541657
0.500000,0.377087
0.500000,0.511970
0.500000,0.362465
0.500000,0.170412
0.500000,0.375959
0.497671,0.381885
0.500000,0.221222
0.500000,0.198230
0.500000,0.090077
0.500000,0.104916
0.500000,-0.054496
0.475153,-0.272387
0.485609,-0.162081
0.500000,-0.176206
0.467407,-0.027436
0.500000,0.183026
0.455426,-0.058376
0.476990,-0.152105
0.417841,-0.368611
0.390248,-0.508073
0.418679,-0.427753
0.404086,-0.434017
0.465582,-0.372832
0.416872,-0.436574
0.348735,-0.500938
0.259627,-0.317671
0.263954,-0.496430
0.322428,-0.504639
0.184109,-0.507000
0.197721,-0.507689
0.081449,-0.520956
0.081031,-0.521906
0.188011,-0.501247
0.259796,-0.600000
0.324478,-0.533923
0.385139,-0.510782
0.458933,-0.418900
0.500000,-0.315014
0.500000,-0.258957
0.488836,-0.223239
0.491316,-0.187422
0.497374,-0.125701
0.500000,-0.072567
0.500000,0.000890
0.500000,0.170690
0.500000,0.138295
0.500000,0.292157
0.500000,0.263195
0.500000,0.411912
0.500000,0.352354
0.500000,0.470966
0.500000,0.500864
0.500000,0.392162
0.500000,0.500325
0.500000,0.424318
0.454156,0.538266
0.398617,0.541707
0.406910,0.525668
0.431451,0.488962
0.464996,0.396209
0.476539,0.310260
0.479891,0.249418
0.500000,0.105795
0.500000,-0.033861
0.500000,-0.064296
0.500000,-0.082917
0.500000,-0.250526
0.500000,-0.373801
0.500000,-0.458990
0.500000,-0.501902
0.500000,-0.457442
0.500000,-0.401662
0.500000,-0.379275
0.498255,-0.309854
0.494883,-0.244634
0.491300,-0.177595
0.484389,-0.098659
0.476225,-0.034538
0.469392,0.045655
0.458716,0.094547
0.445498,0.189500
0.427131,0.251414
0.402857,0.299637
0.383270,0.362447
0.352744,0.480175
0.324377,0.500538
0.299219,0.500077
0.274067,0.493398
0.209928,0.514982
0.192330,0.511816
0.178164,0.509713
0.166573,0.507184
0.136742,0.510868
0.128025,0.473664
0.000000,0.000000
0.000000,0.000000
