0,1,2,3,4
1.6808174204948045,0.6022163302036461,0.0914324963521146,0.9958112766035644,5
1.724848182869664,0.6103706272001546,0.08962248583708715,0.9959758079553845,5
1.7494758687835201,0.6146736057798989,0.09033843667014373,0.9959111239764291,5
1.7740303125087848,0.6193672093654641,0.16829878430114317,0.9857360291694512,5
1.79611283236909,0.6310768042665131,0.24116127103466348,0.9704850546777861,5
1.818213662776543,0.6427711403782723,0.23442625065467643,0.9721339069305168,5
1.8406135654540776,0.6538642801920105,0.23052328569916503,0.973066808986136,5
1.8628975013330091,0.6652015606343866,0.22161408651244205,0.9751344505550278,5
1.8856941325320804,0.6754707258264716,0.21591391847351227,0.9764124025274431,5
1.9082344160710818,0.6862831039172761,0.215618534802793,0.9764776738100552,5
1.931037150785869,0.6965217515307813,0.21585987498507378,0.9764243515866594,5
1.9535713308091545,0.7073585436844496,0.22504794752903715,0.9743476901563259,5
1.975971233486689,0.7184486317403298,0.20850154510812527,0.9780220374242722,5
1.9991829037544449,0.727732079144289,0.1876604847075749,0.9822339550633128,5
2.0224495056636442,0.7368812492024972,0.18262631014493277,0.9831823995794712,5
2.0458503849185945,0.7456886223806123,0.17895893281022243,0.9838565446077118,5
2.0692512641735448,0.7544898920430114,0.17722264859161216,0.9841707843795069,5
2.0927070750699386,0.7631294185389379,0.17625239688094438,0.9843450068922593,5
2.1161445754191845,0.7718391354655978,0.18321652997322713,0.9830725828465412,5
2.1393501421712244,0.7811408934167048,0.18938019911146048,0.9819038344891539,5
2.1625557089232643,0.7904334960942379,0.18811687789068962,0.9821466490563715,5
2.185810103801032,0.7996162354888838,0.1872598238029774,0.9823104185486774,5
2.2090522916473674,0.8088294924621096,0.18846753476163158,0.9820794205871912,5
2.2322578583994073,0.8181251468975006,0.19244537343239496,0.9813076878555809,5
2.255347458352844,0.8277137700872572,0.20052020524160902,0.979689566796474,5
2.2782356422876546,0.837769312229284,0.20228658365388136,0.9793263695385932,5
2.3012520000525,0.8475227303433712,0.1962036105654975,0.9805631765475709,5
2.3243843246159486,0.8570075937659567,0.18940801575360192,0.9818984690731946,5
2.34766313355658,0.8661201427298693,0.19032057279303977,0.9817219970906882,5
2.3707588370257326,0.875690455372478,0.18471387691901783,0.9827923400564058,5
2.3942390619849903,0.884268946711245,0.1765758224483589,0.9842870409218469,5
2.4176399412399405,0.8930702163736441,0.17638594044240438,0.9843210858323866,5
2.441126269714914,0.9016303971652633,0.17660398731813606,0.9842819878791522,5
2.4645210454541484,0.9104530291326682,0.18019582659818825,0.9836307559631285,5
2.487879200099087,0.9193550068043805,0.1637175573860905,0.9865072535990459,5
2.511811085221325,0.9265937764434966,0.1347097126939804,0.9908851060066981,5
2.536054249645076,0.932700343917304,0.1285428717614665,0.9917039528605879,5
2.5601570332073607,0.9393409690162571,0.14082670000464736,0.9900342623191386,5
2.5840645042667347,0.9466407738125326,0.1501047151555019,0.9886701039720406,5
2.6079048366532334,0.9541816674795882,0.1547502277644996,0.9879536259394139,5
2.6316719268511406,0.9619300806809861,0.158667332928484,0.9873321008968369,5
2.6553840854076043,0.9698463405645725,0.17622307421073463,0.9843502568271713,5
2.6785408240339166,0.9792671170721405,0.18965281285340888,0.9818512161100529,5
2.701789115395968,0.9884681670139344,0.18475415532718367,0.9827847689546979,5
2.725128959493759,0.9974250763270902,0.18049101072628163,0.9835766340489212,5
2.748529838748709,1.0062202424737734,0.177250797304932,0.984165715138851,5
2.771985649645103,1.0148689242432738,0.1741423372132399,0.9847204915050312,5
2.7954963921829403,1.0233680698777334,0.15965813714727195,0.9871723655181313,5
2.8194221737894622,1.0306251500639974,0.14878695567517033,0.9888692743840891,5
2.8432808167231087,1.0380805945110296,0.15242263009045554,0.988315406050269,5
2.8670967350467436,1.0456886268509606,0.15537958393883475,0.9878548399916836,5
2.8908699287603667,1.0534309365366425,0.15793361463363068,0.9874497320718436,5
2.9146003978639783,1.0612831095052115,0.16005840094020096,0.987107546465159,5
2.938306452904726,1.0692298869673778,0.18225767057155978,0.9832508029581409,5
2.961237361449548,1.0791877728579493,0.20156438484154882,0.9794752670503978,5
2.9842415121829617,1.0889717085506163,0.19668699093193723,0.9804663317004516,5
3.0073677332306943,1.0984718307624917,0.1901090541196551,0.9817629793090235,5
3.0306282316241777,1.1076362596099898,0.18238073066117838,0.9832279842861953,5
3.05404131791056,1.1164039599359512,0.17354407885192624,0.9848261027691317,5
3.0776130956055567,1.1247261036146483,0.12169617597186654,0.9925673985950901,5
3.102338437770868,1.1284278858963717,0.07039395011248759,0.9975192688803363,5
3.127118711577623,1.1317481984458482,0.0644342551462031,0.9979219542447967,5
3.1519233994472415,1.1348579397031244,0.059560402563312395,0.9982247033842111,5
3.17675860489544,1.137693022753183,0.055381141768697704,0.998465286896042,5
3.201618224406502,1.1403877249417746,0.052039589149733535,0.9986450225986845,5
3.226490050948996,1.142890166385314,0.04925563382273329,0.9987862046187467,5
3.251374084522922,1.14530715860883,0.04710833276850338,0.9988897862045502,5
3.27627032512828,1.147595977002311,0.04545794809819825,0.9989662531610872,5
3.301166565733638,1.1498481743014963,0.04442005868430956,0.9990129420515445,5
3.326068909854712,1.1520332329278062,0.043741176670250785,0.9990428967083955,5
3.3509773574915016,1.1542182915541161,0.04570082053218158,0.9989551716682212,5
3.3758613910654276,1.1565986626833364,0.047174771612355046,0.9988866506883162,5
3.4007515281550695,1.1589302056868291,0.04600998091016453,0.9989409800667136,5
3.4256477687604274,1.1611946100174464,0.04530614051476153,0.9989731496049614,5
3.4505440093657853,1.1634559625902057,0.049134296269738954,0.9987921810517328,5
3.4754036288768475,1.1661018366530698,0.05176048203428562,0.9986595278169524,5
3.5002815589350575,1.1686256404016149,0.05050511106425111,0.9987238025382131,5
3.5251533854775516,1.171146392392302,0.04928596718716512,0.9987847082521967,5
3.5500374190514776,1.1735481258265281,0.04711407097964653,0.9988895155700278,5
3.5749275561411196,1.175852203009299,0.04576710973198936,0.998952136824773,5
3.5998237967464775,1.1781196590977743,0.044110968878673905,0.9990266374950093,5
3.6247322443832672,1.1802589413562146,0.04233343737173829,0.9991035382182836,5
