frame,amcl_position_x,amcl_position_y,amcl_orientation_z,amcl_orientation_w
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.578213,-11.824795,-0.928663,0.370924
map,-3.681098,-11.921584,-0.964318,0.264749
map,-3.681098,-11.921584,-0.964318,0.264749
map,-3.681098,-11.921584,-0.964318,0.264749
map,-3.681098,-11.921584,-0.964318,0.264749
map,-3.691083,-11.929037,-0.986894,0.161372
map,-3.691083,-11.929037,-0.986894,0.161372
map,-3.691083,-11.929037,-0.986894,0.161372
map,-3.691083,-11.929037,-0.986894,0.161372
map,-3.678980,-11.927931,-0.997935,0.064233
map,-3.678980,-11.927931,-0.997935,0.064233
map,-3.678980,-11.927931,-0.997935,0.064233
map,-3.678980,-11.927931,-0.997935,0.064233
map,-3.680632,-11.927713,0.999238,0.039023
map,-3.680632,-11.927713,0.999238,0.039023
map,-3.680632,-11.927713,0.999238,0.039023
map,-3.680632,-11.927713,0.999238,0.039023
map,-3.680983,-11.929543,0.989726,0.142976
map,-3.680983,-11.929543,0.989726,0.142976
map,-3.680983,-11.929543,0.989726,0.142976
map,-3.680983,-11.929543,0.989726,0.142976
map,-3.681902,-11.932985,0.970032,0.242976
map,-3.681902,-11.932985,0.970032,0.242976
map,-3.681902,-11.932985,0.970032,0.242976
map,-3.681902,-11.932985,0.970032,0.242976
map,-3.683443,-11.936110,0.940079,0.340956
map,-3.683443,-11.936110,0.940079,0.340956
map,-3.683443,-11.936110,0.940079,0.340956
map,-3.683443,-11.936110,0.940079,0.340956
map,-3.684362,-11.940096,0.900509,0.434837
map,-3.684362,-11.940096,0.900509,0.434837
map,-3.684362,-11.940096,0.900509,0.434837
map,-3.684362,-11.940096,0.900509,0.434837
map,-3.685654,-11.938770,0.852854,0.522150
map,-3.685654,-11.938770,0.852854,0.522150
map,-3.685654,-11.938770,0.852854,0.522150
map,-3.685654,-11.938770,0.852854,0.522150
map,-3.695654,-11.922750,0.793704,0.608305
