frame,local_costmap_resolution,local_costmap_width,local_costmap_height,local_costmap_origin_pos_x,local_costmap_origin_pos_y,local_costmap_origin_orientation_z,local_costmap_origin_orientation_w
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
None,0.000000,0,0,0.000000,0.000000,0.000000,0.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.550000,-14.075000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.500000,-13.825000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-5.175000,-13.500000,0.000000,1.000000
odom,0.025000,160,160,-4.725000,-13.200000,0.000000,1.000000
