tf_odom_map_tran_x,tf_odom_map_tran_y,tf_odom_map_tran_z,tf_odom_map_rot_x,tf_odom_map_rot_y,tf_odom_map_rot_z,tf_odom_map_rot_w
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.037440,0.192907,0.000000,0.000000,0.000000,-0.003768,0.999993
-0.049952,0.191673,0.000000,0.000000,0.000000,-0.003110,0.999995
-0.049952,0.191673,0.000000,0.000000,0.000000,-0.003110,0.999995
-0.049952,0.191673,0.000000,0.000000,0.000000,-0.003110,0.999995
-0.049952,0.191673,0.000000,0.000000,0.000000,-0.003110,0.999995
0.010081,0.161941,0.000000,0.000000,0.000000,-0.006060,0.999982
0.010081,0.161941,0.000000,0.000000,0.000000,-0.006060,0.999982
0.010081,0.161941,0.000000,0.000000,0.000000,-0.006060,0.999982
0.010081,0.161941,0.000000,0.000000,0.000000,-0.006060,0.999982
-0.092822,0.196817,0.000000,0.000000,0.000000,-0.001377,0.999999
-0.092822,0.196817,0.000000,0.000000,0.000000,-0.001377,0.999999
-0.092822,0.196817,0.000000,0.000000,0.000000,-0.001377,0.999999
-0.092822,0.196817,0.000000,0.000000,0.000000,-0.001377,0.999999
-0.076706,0.191228,0.000000,0.000000,0.000000,-0.002178,0.999998
-0.076706,0.191228,0.000000,0.000000,0.000000,-0.002178,0.999998
-0.076706,0.191228,0.000000,0.000000,0.000000,-0.002178,0.999998
-0.076706,0.191228,0.000000,0.000000,0.000000,-0.002178,0.999998
-0.033602,0.176215,0.000000,0.000000,0.000000,-0.004036,0.999992
-0.033602,0.176215,0.000000,0.000000,0.000000,-0.004036,0.999992
-0.033602,0.176215,0.000000,0.000000,0.000000,-0.004036,0.999992
-0.033602,0.176215,0.000000,0.000000,0.000000,-0.004036,0.999992
-0.045591,0.176258,0.000000,0.000000,0.000000,-0.003641,0.999993
-0.045591,0.176258,0.000000,0.000000,0.000000,-0.003641,0.999993
-0.045591,0.176258,0.000000,0.000000,0.000000,-0.003641,0.999993
-0.045591,0.176258,0.000000,0.000000,0.000000,-0.003641,0.999993
-0.043096,0.172425,0.000000,0.000000,0.000000,-0.003864,0.999993
-0.043096,0.172425,0.000000,0.000000,0.000000,-0.003864,0.999993
