frame,child_frame,odom_position_x,odom_position_y,odom_orientation_z,odom_orientation_w,odom_linear_x,odom_angular_z
/odom,/base_footprint,-3.556527,-12.136160,0.944708,-0.327913,-0.000013,0.000403
/odom,/base_footprint,-3.556527,-12.136159,0.944708,-0.327911,-0.000019,0.000190
/odom,/base_footprint,-3.556440,-12.136091,0.945644,-0.325205,-0.001319,-0.141177
/odom,/base_footprint,-3.556297,-12.135982,0.948655,-0.316312,-0.002644,-0.306955
/odom,/base_footprint,-3.556108,-12.135843,0.952969,-0.303067,-0.003256,-0.391927
/odom,/base_footprint,-3.555771,-12.135621,0.962799,-0.270217,-0.003010,-0.513419
/odom,/base_footprint,-3.555529,-12.135482,0.968143,-0.250399,-0.003685,-0.513644
/odom,/base_footprint,-3.555113,-12.135267,0.975378,-0.220540,-0.004123,-0.511567
/odom,/base_footprint,-3.554758,-12.135109,0.980728,-0.195377,-0.003777,-0.515619
/odom,/base_footprint,-3.554460,-12.134993,0.984537,-0.175177,-0.003995,-0.513021
/odom,/base_footprint,-3.554003,-12.134841,0.989472,-0.144723,-0.003987,-0.515268
/odom,/base_footprint,-3.553602,-12.134732,0.992858,-0.119301,-0.004133,-0.511936
/odom,/base_footprint,-3.553284,-12.134661,0.995098,-0.098896,-0.004072,-0.514415
/odom,/base_footprint,-3.552803,-12.134580,0.997674,-0.068172,-0.004090,-0.513779
/odom,/base_footprint,-3.552392,-12.134534,0.999093,-0.042587,-0.004193,-0.512165
/odom,/base_footprint,-3.552033,-12.134511,0.999754,-0.022162,-0.004540,-0.510686
/odom,/base_footprint,-3.551699,-12.134502,0.999999,-0.001668,-0.003701,-0.515714
/odom,/base_footprint,-3.551146,-12.134521,0.999412,0.034284,-0.004169,-0.511396
/odom,/base_footprint,-3.550845,-12.134548,0.998495,0.054850,-0.003623,-0.515607
/odom,/base_footprint,-3.550388,-12.134613,0.996330,0.085594,-0.003870,-0.511801
/odom,/base_footprint,-3.549961,-12.134699,0.993820,0.111004,-0.004571,-0.510379
/odom,/base_footprint,-3.549654,-12.134774,0.991336,0.131348,-0.003812,-0.513320
/odom,/base_footprint,-3.549364,-12.134859,0.988436,0.151637,-0.003796,-0.510833
/odom,/base_footprint,-3.548786,-12.135065,0.982388,0.186855,-0.004823,-0.510304
/odom,/base_footprint,-3.548452,-12.135204,0.978374,0.206843,-0.004457,-0.509518
/odom,/base_footprint,-3.548179,-12.135331,0.973929,0.226852,-0.002998,-0.517080
/odom,/base_footprint,-3.547752,-12.135563,0.965135,0.261752,-0.003878,-0.510976
/odom,/base_footprint,-3.547403,-12.135777,0.959602,0.281360,-0.005635,-0.508611
